id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_category
21859359,Large Private Bedroom in Brooklyn (Bed-Stuy),23039272,Chahine,Brooklyn,Bedford-Stuyvesant,40.68214,-73.95477,Private room,51,1,1,2018-01-04,0.05,1,0,Budget
28489062,Cozy 2 Bedroom by the Park !,20104851,Scott,Brooklyn,South Slope,40.66595,-73.97973,Entire home/apt,195,4,22,2019-06-25,3.01,1,67,Mid-Range
12292255,New & Bright Garden Apartment,5468528,Christine,Brooklyn,South Slope,40.6679,-73.98703,Entire home/apt,189,4,68,2019-06-15,1.73,1,83,Mid-Range
29990344,Charming Brooklyn Apartment Next to Prospect Park,58069820,Michael,Brooklyn,Crown Heights,40.67244,-73.95992,Private room,75,2,45,2019-07-07,5.74,1,9,Budget
8402882,Peaceful BR in Historic Brownstone,3687880,Veola,Brooklyn,Bedford-Stuyvesant,40.68293,-73.93437,Private room,35,14,0,,0.0,1,0,Budget
19611015,Beautiful 2 Bedroom on Subway,14487073,Jeremy,Brooklyn,Bushwick,40.70421,-73.91561,Entire home/apt,150,2,68,2019-06-16,2.85,2,263,Mid-Range
20639628,Spacious comfortable master bedroom with nice view,86327101,Adeyemi,Brooklyn,Bedford-Stuyvesant,40.68173,-73.91342,Private room,0,1,93,2019-06-15,4.28,6,176,Budget
19073356,Luxury Coliving Space in Williamsburg,4440278,Emmanuel,Brooklyn,Williamsburg,40.71189,-73.93881,Private room,110,3,3,2017-07-30,0.12,3,179,Mid-Range
12252583,Cozy Bedroom In Prime Location,49121324,Zhaoyan,Brooklyn,Clinton Hill,40.68645,-73.96691,Private room,50,7,4,2016-07-20,0.11,1,0,Budget
4096470,THE THOMPSON SUITE,4065620,Debbie,Brooklyn,Bedford-Stuyvesant,40.68663,-73.9379,Entire home/apt,155,3,1,2019-07-01,1.0,2,342,Mid-Range
31772667,A3 Delightful Budget private room,215577249,Charlie And Selena,Brooklyn,Bushwick,40.69213,-73.90248,Private room,65,2,15,2019-06-18,2.81,8,344,Budget
5025771,Full Prospect Heights Brownstone!,630519,Alex,Brooklyn,Prospect Heights,40.67676,-73.96683,Entire home/apt,288,1,2,2016-01-03,0.05,1,0,Luxury
29756773,Willoughby penthouse,223869982,Steve,Brooklyn,Bedford-Stuyvesant,40.69495,-73.93509,Private room,100,7,0,,0.0,1,0,Mid-Range
11279847,Cozy/bright Clinton Hill studio,525856,Rick,Brooklyn,Clinton Hill,40.68354,-73.96748,Entire home/apt,70,6,18,2019-07-04,0.47,1,203,Budget
7908355,"Loft Bedroom in Clinton Hill, Brooklyn",21657314,Luke,Brooklyn,Clinton Hill,40.69143,-73.96079,Private room,108,4,21,2019-06-15,2.31,1,12,Mid-Range
10995738,Cozy Private Room,1755999,Lindsey,Brooklyn,Williamsburg,40.70532,-73.92814,Private room,39,5,0,,0.0,1,0,Budget
22336218,Greenpoint Sun Garden,108150300,Cassi,Brooklyn,Greenpoint,40.7257,-73.95553,Private room,100,1,5,2019-06-24,0.27,2,163,Mid-Range
5632551,"Home 4 Medical Professionals- The ""Zona""",26377263,Stat,Brooklyn,Bushwick,40.70406,-73.91811,Private room,48,30,3,2019-03-02,0.06,43,224,Budget
11175261,"Nice, Comfortable Cozy 1 Bedroom.",32124237,Damian,Brooklyn,Prospect-Lefferts Gardens,40.65505,-73.96086,Entire home/apt,100,4,4,2016-10-23,0.11,1,0,Mid-Range
19873185,"Large room in a beautiful, easy-commute apartment",24383253,Arash,Brooklyn,Crown Heights,40.67139,-73.95677,Private room,50,8,0,,0.0,1,0,Budget
10246056,Williamsburg Renovated Vintage 3BR,52663715,Mo,Brooklyn,Williamsburg,40.7126,-73.94668,Entire home/apt,255,3,97,2019-05-31,2.37,1,230,Luxury
26409175,"1BR in Newly Renovated Apartment - Rm B, Bushwick!",36012265,Ada,Brooklyn,Williamsburg,40.70522,-73.93075,Private room,51,1,10,2019-05-23,0.84,7,310,Budget
14266097,The Brooklyn Vibe,12582591,Richard,Brooklyn,Prospect-Lefferts Gardens,40.65825,-73.96073,Entire home/apt,130,1,83,2019-06-17,2.34,1,0,Mid-Range
25968756,Cute private bedroom in Stuyvesant Height.,161649470,Jaquayala,Brooklyn,Bedford-Stuyvesant,40.68315,-73.92913,Private room,50,1,1,2018-12-11,0.14,1,0,Budget
9586086,"Bright, Beautiful House w/ Yard",397900,Kari,Brooklyn,Kensington,40.63984,-73.97197,Entire home/apt,225,4,0,,0.0,1,0,Luxury
3331279,Spacious Brooklyn Townhouse,3840659,Alicia And Jamie,Brooklyn,Bedford-Stuyvesant,40.6851,-73.95655,Entire home/apt,215,4,14,2018-04-05,0.23,1,0,Luxury
1984486,Comfortable Brown Stone apartment ,10239152,Joyce,Brooklyn,Crown Heights,40.67468,-73.94184,Entire home/apt,150,2,43,2019-04-27,0.64,1,285,Mid-Range
15665152,Charming 2-Bedroom Brownstone Garden Level Apt.,19282734,Eric,Brooklyn,Bedford-Stuyvesant,40.68134,-73.92226,Entire home/apt,120,3,117,2019-06-18,3.6,1,232,Mid-Range
28484811,Spacious Brooklyn Oasis,1327520,Christa,Brooklyn,Bedford-Stuyvesant,40.69357,-73.94971,Entire home/apt,200,1,3,2018-09-29,0.3,1,0,Luxury
30090198,"ENTIRE one-bedrm apartment. Cozy, chic, spacious!",17617821,Julie,Brooklyn,Crown Heights,40.67775,-73.94913,Entire home/apt,99,4,5,2019-06-10,0.77,1,23,Mid-Range
36238485,Chic Room in Williamsburg + Backyard +Washer Dryer,22157126,Ryan,Brooklyn,Williamsburg,40.71773,-73.94159,Private room,91,2,1,2019-07-04,1.0,1,344,Mid-Range
6967305,Prospect Heights garden apartment,36531150,Stephanie,Brooklyn,Prospect Heights,40.67886,-73.96802,Entire home/apt,164,1,2,2015-08-16,0.04,1,0,Mid-Range
9694633,Renovated Greenpoint Apartment,3245480,Mike,Brooklyn,Greenpoint,40.73154,-73.95485,Entire home/apt,109,4,4,2019-01-01,0.09,1,0,Mid-Range
13864653,Spacious & Quiet Bedroom w/ Private Bathroom,1905137,Ryan,Brooklyn,Greenpoint,40.7317,-73.95473,Private room,100,2,8,2016-11-16,0.23,1,0,Mid-Range
9662070,Large private bedroom in bushwick,506208,Erin,Brooklyn,Bushwick,40.70435,-73.91646,Private room,65,1,2,2016-07-24,0.06,1,0,Budget
29780690,Home away from home,224062220,Tevin,Brooklyn,East Flatbush,40.65155,-73.92907,Private room,80,1,22,2019-07-01,2.76,1,162,Mid-Range
14770256,Lovely bedroom in the heart of Brooklyn,42854068,Pau,Brooklyn,Midwood,40.61679,-73.96016,Private room,35,5,0,,0.0,1,0,Budget
4189428,Gorgeous Park Slope Space & Light,21734605,Jenn,Brooklyn,Park Slope,40.67925,-73.97463,Entire home/apt,95,4,0,,0.0,2,0,Mid-Range
21997763,Chic Carroll Gardens Home,621266,Barnaby,Brooklyn,Carroll Gardens,40.67912,-74.00227,Entire home/apt,180,7,0,,0.0,1,0,Mid-Range
30397717,Not available,228253636,Richard,Brooklyn,Williamsburg,40.71434,-73.9398,Private room,90,1,0,,0.0,1,364,Mid-Range
6892731,"Clean Safe Apartment  Kitchen, Wifi  Parking +more",36119026,Mila,Brooklyn,Sheepshead Bay,40.58804,-73.95674,Entire home/apt,120,2,15,2019-06-23,0.4,1,334,Mid-Range
5684147,Sun Drenched Amazing large 1 br,1606397,Andrew,Brooklyn,Prospect-Lefferts Gardens,40.6589,-73.95969,Entire home/apt,118,5,1,2015-05-26,0.02,1,0,Mid-Range
21898686,2BR in the Heart of Downtown Brooklyn - Near ALL,46705025,Angelo,Brooklyn,Boerum Hill,40.68837,-73.98717,Entire home/apt,185,3,18,2018-06-06,0.91,1,0,Mid-Range
20743703,Home away from home in Brooklyn,20866359,Sarah,Brooklyn,Crown Heights,40.67542,-73.95107,Private room,50,2,82,2019-06-21,3.7,1,30,Budget
30232758,Clean & Spacious Duplex Bushwick Gem (w. Backyard),6004082,LeAnne And Keith,Brooklyn,Bushwick,40.69344,-73.92245,Entire home/apt,175,5,20,2019-07-02,2.84,1,12,Mid-Range
6462454,"Spacious, Bright, Brooklyn Beauty",3210626,Matthew,Brooklyn,Park Slope,40.6761,-73.97509,Entire home/apt,200,1,0,,0.0,1,0,Luxury
9364626,"Your sunny, large room in Brooklyn!",22141007,Sarine,Brooklyn,Prospect Heights,40.68048,-73.97463,Private room,75,2,0,,0.0,1,0,Budget
16755920,HUGE Master Bedroom in Remodeled Brownstone.,24140532,Josh,Brooklyn,Bedford-Stuyvesant,40.69493,-73.94525,Private room,55,3,2,2018-09-06,0.17,4,0,Budget
36279106,This is your Happy Place in Brooklyn NYC,172693570,Leodelys,Brooklyn,Bushwick,40.69196,-73.91143,Private room,45,1,0,,0.0,1,8,Budget
22545206,Cozy affordable room #2,20120009,Jannices,Brooklyn,Bushwick,40.68741,-73.9066,Private room,38,1,48,2019-04-24,2.64,6,3,Budget
19604123,Warm Sunny Bedroom w/ private bathroom 4MB,17555570,Yan,Brooklyn,Crown Heights,40.6696,-73.92414,Private room,64,1,64,2019-06-30,3.13,12,63,Budget
28512918,"Comfortable, Queen Bedroom in East Williamsburg",67391192,Chris,Brooklyn,Williamsburg,40.70898,-73.94116,Private room,50,2,9,2019-05-17,0.91,1,4,Budget
5445743,"Cozy, private room in Bed-Stuy Apt!",17246368,Sam,Brooklyn,Bedford-Stuyvesant,40.6848,-73.94939,Private room,45,2,43,2019-03-29,0.82,1,302,Budget
16449169,Sunny spacious top floor of brownstone,344583,Daniel And Helene,Brooklyn,Bedford-Stuyvesant,40.68559,-73.95398,Entire home/apt,120,2,105,2019-06-20,3.42,1,22,Mid-Range
8825701,"Modern Condo in Greenpoint, BK",414999,Brandon,Brooklyn,Greenpoint,40.72922,-73.95134,Entire home/apt,200,3,1,2015-11-03,0.02,1,0,Luxury
21767943,Cozy Hideaway in Artist’s Industrial Loft,158599708,Richard,Brooklyn,Prospect Heights,40.68109,-73.96904,Entire home/apt,195,3,47,2019-03-09,2.44,1,0,Mid-Range
32991956,Charming cozy 1 bedroom in the heart of Greenpoint,4158712,Marina,Brooklyn,Greenpoint,40.73282,-73.95208,Entire home/apt,117,2,3,2019-06-23,1.29,1,15,Mid-Range
24714364,Brooklyn — The Perfect Air BnB Experience,84503565,Jason,Brooklyn,Bushwick,40.70182,-73.92922,Private room,90,1,8,2019-05-12,0.55,2,295,Mid-Range
7545168,Private room in hip & historic area,2277452,Ilean,Brooklyn,Bedford-Stuyvesant,40.68346,-73.95551,Private room,58,2,30,2019-04-30,1.97,1,0,Budget
8252369,Cute Sunny Loft Space Williamsburg,10276104,Alice,Brooklyn,Williamsburg,40.71219,-73.95623,Private room,85,2,71,2019-06-24,1.53,1,151,Mid-Range
12446548,Sunny Quiet Bedroom in Brooklyn,102525,David,Brooklyn,South Slope,40.66768,-73.98425,Private room,60,3,27,2019-05-20,0.71,2,308,Budget
22002827,Cozy 3rd Floor Studio in the Heart of Bedstuy,11530808,Stephen,Brooklyn,Bedford-Stuyvesant,40.68416,-73.93176,Entire home/apt,60,2,1,2018-01-01,0.05,1,0,Budget
6784873,Spacious Greenpoint 3BR/2BA Apt w/ Organic Garden,2903840,Sari,Brooklyn,Greenpoint,40.72298,-73.94545,Entire home/apt,270,4,4,2019-03-24,0.09,1,7,Luxury
20968536,Cute room in Bushwick,65302026,Enrique,Brooklyn,Bushwick,40.69686,-73.91431,Private room,35,1,0,,0.0,1,0,Budget
19356518,Cosy quiet nest on a Mulberry tree,77125873,Liliya,Brooklyn,Bedford-Stuyvesant,40.68627,-73.94106,Entire home/apt,130,2,24,2019-06-19,1.14,1,10,Mid-Range
36449941,2BRs on Spacious Apt. in Bushwick,161456818,Juan,Brooklyn,Bushwick,40.68884,-73.91969,Private room,50,1,0,,0.0,1,165,Budget
26192545,"Williamsburg Bedroom with TV, AC, WiFi & Library",19665329,Patrick,Brooklyn,Williamsburg,40.71045,-73.9441,Private room,40,5,3,2018-11-02,0.27,1,0,Budget
32900798,The Inspired Artist,21967943,Elise,Brooklyn,Bushwick,40.7006,-73.93018,Private room,95,1,6,2019-05-10,1.58,1,0,Mid-Range
22343658,"+Williamsburg Private Bedroom, Private backyard!",2772294,Nicolas,Brooklyn,Williamsburg,40.71136,-73.94527,Private room,55,14,5,2019-05-26,0.27,1,90,Budget
21946776,Calming room in a thrilling city,43011952,Jennifer,Brooklyn,Crown Heights,40.6736,-73.95043,Private room,75,1,0,,0.0,1,0,Budget
201992,Serene Park Slope Garden Apartment,988350,Andrea,Brooklyn,Park Slope,40.6755,-73.97859,Entire home/apt,190,4,105,2019-05-11,1.62,1,328,Mid-Range
21125733,"Modern, Bright, Private Bklyn Room w/ 2 Beds",12632660,Christopher,Brooklyn,Fort Greene,40.69211,-73.98102,Private room,125,3,60,2019-06-21,2.79,1,0,Mid-Range
4774041,3 Bedroom apartment & Yard next to Subway sleeps 6,22565253,Yinny,Brooklyn,Bay Ridge,40.6342,-74.02337,Entire home/apt,129,5,48,2019-06-15,0.87,4,91,Mid-Range
12892861,Great Apartment for 2~ right next to subway~!,70594777,Deqing,Brooklyn,Clinton Hill,40.68873,-73.96523,Entire home/apt,150,7,4,2016-07-31,0.11,1,0,Mid-Range
35847458,"Spacious, cozy and bright bedroom in Sunset Park",39259484,Clarissa,Brooklyn,Sunset Park,40.64458,-74.02001,Private room,50,2,0,,0.0,1,20,Budget
25236786,Ensuite Private bath with Comfortable bed,62533391,Yvonne,Brooklyn,Borough Park,40.63404,-74.0072,Private room,60,1,20,2019-06-04,1.52,7,177,Budget
7205668,Sunny room in GPoint/Williamsburg,25712247,Alyssa,Brooklyn,Greenpoint,40.72283,-73.95232,Private room,140,1,0,,0.0,1,0,Mid-Range
23464662,Nice Bedroom A in Bushwick,175103962,Jay,Brooklyn,Bedford-Stuyvesant,40.67964,-73.90675,Private room,43,1,58,2019-06-23,3.65,6,152,Budget
29793730,Elevated Bushwick Apartment w/360 Brooklyn Views,32346001,Michael,Brooklyn,Bushwick,40.6989,-73.9246,Entire home/apt,160,2,19,2019-05-26,2.38,2,0,Mid-Range
30775672,Private room in sunny apartment in Williamsburg,49292750,Baptiste,Brooklyn,Williamsburg,40.70766,-73.94789,Private room,72,3,2,2019-02-03,0.31,1,0,Budget
21249456,Sunny 2 Bedroom Park Slope Sanctuary,10653881,Max And Heather,Brooklyn,Park Slope,40.67059,-73.98621,Entire home/apt,150,2,2,2017-11-20,0.1,2,0,Mid-Range
26201913,"Beautiful, spacious 2 bed, Crown Heights apartment",1260391,Thomas,Brooklyn,Brownsville,40.66837,-73.92454,Entire home/apt,165,4,9,2019-06-29,1.17,1,21,Mid-Range
6603534,Private Small Grey Room,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68517,-73.93473,Private room,30,1,107,2019-06-15,2.18,5,345,Budget
19572516,Modern turn of century Brooklyn apartment.,6466505,Romana,Brooklyn,Crown Heights,40.6726,-73.9514,Entire home/apt,100,3,5,2017-08-30,0.21,1,0,Mid-Range
18506359,"Luxurious, Spacious Loft in Williamsburg",123953239,Philippe,Brooklyn,Williamsburg,40.71058,-73.96402,Entire home/apt,260,2,34,2019-06-14,1.31,2,330,Luxury
14109485,Contemporary Park Slope Brooklyn Duplex,67252331,Ericka,Brooklyn,South Slope,40.66414,-73.98507,Entire home/apt,179,2,16,2019-05-27,0.45,1,1,Mid-Range
31355075,Brooklyn sweet dreams,234776583,Misael,Brooklyn,Bushwick,40.70138,-73.91556,Entire home/apt,100,2,8,2019-06-18,1.43,1,342,Mid-Range
269283,Brooklyn: A Huge Bedroom + Good Vibes,1410714,Antoinette,Brooklyn,Crown Heights,40.66431,-73.93216,Private room,50,3,26,2019-02-16,0.33,1,158,Budget
20960246,"Charming, comfy, cozy, safe getaway.",149867246,Medea,Brooklyn,Flatlands,40.62072,-73.93265,Private room,75,1,1,2018-12-30,0.16,2,342,Budget
10017099,Cozy Room for Rent in Williamsburg!,51439873,Nina,Brooklyn,Williamsburg,40.71557,-73.94004,Private room,75,1,0,,0.0,1,0,Budget
21620322,A large private pink room in Brooklyn,5120169,Jason,Brooklyn,Bedford-Stuyvesant,40.68344,-73.95329,Private room,50,2,2,2017-11-12,0.1,2,0,Budget
35157419,Modern Private BR in Bedstuy Madison,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68717,-73.93113,Private room,42,30,0,,0.0,27,249,Budget
36078939,Cosy room Bushwick,235745868,Mari,Brooklyn,Bushwick,40.69324,-73.9094,Private room,37,29,0,,0.0,1,340,Budget
13109949,"Sunny, couple-friendly BedStuy Apartment",72881006,Lane,Brooklyn,Bedford-Stuyvesant,40.69375,-73.95208,Private room,50,1,2,2016-06-20,0.05,1,0,Budget
16999617,"Spacious, Sunny Room right by the Subway",19698740,Natalie,Brooklyn,Prospect Heights,40.67762,-73.97097,Private room,50,2,0,,0.0,1,0,Budget
18455830,Charming 2 bedroom apartment in Brooklyn,60160069,Tatiana,Brooklyn,Bushwick,40.69063,-73.91224,Entire home/apt,190,3,42,2019-05-20,1.62,1,303,Mid-Range
9995163,Spacious Private Brownstone Apt | 2 Bedroom,12877954,Brian,Brooklyn,Bedford-Stuyvesant,40.68076,-73.93996,Entire home/apt,113,3,174,2019-07-01,4.02,1,63,Mid-Range
18610314,2BR/2BATH Luxury-Sweeping Skylines,118124127,Lana,Brooklyn,Downtown Brooklyn,40.69156,-73.98686,Entire home/apt,179,2,5,2019-07-03,0.19,1,14,Mid-Range
5957111,1bd garden apartment in Fort Greene,5449480,Jana,Brooklyn,Fort Greene,40.69134,-73.97229,Entire home/apt,175,10,1,2016-07-06,0.03,1,189,Mid-Range
35249977,Sunny charming room right by Classon av G,10284594,Elise,Brooklyn,Bedford-Stuyvesant,40.68559,-73.95478,Private room,38,30,0,,0.0,1,1,Budget
19160504,Studio Bushwick (shared bathroom apt next door),133975955,Ivanna And Emmanuel,Brooklyn,Williamsburg,40.70533,-73.92778,Entire home/apt,55,3,78,2019-06-23,3.1,1,25,Budget
20326395,"Spacious 1 bed/1 bath home, 3A",49704571,Krzysztof,Brooklyn,Greenpoint,40.72074,-73.9432,Entire home/apt,90,30,4,2019-04-27,0.19,8,125,Mid-Range
20073605,1 bedroom in a charming and cozy apartment in bk.,23299635,Illyse,Brooklyn,Williamsburg,40.71181,-73.95235,Private room,125,2,0,,0.0,1,0,Mid-Range
27850382,Superior Studio with Balcony,32866463,Bassam,Brooklyn,Bay Ridge,40.63334,-74.01784,Private room,65,1,40,2019-07-04,3.79,2,169,Budget
34059997,Cozy Brooklyn Camper van.,13486673,David,Brooklyn,Prospect Heights,40.67868,-73.97157,Entire home/apt,70,2,0,,0.0,3,84,Budget
3695776,"Sunny, Spacious Carroll Gardens 1BR",1176165,Corey,Brooklyn,Carroll Gardens,40.68431,-73.99782,Entire home/apt,145,5,4,2015-11-07,0.07,1,0,Mid-Range
19450906,Comfortable and cozy sunlit home,19705005,Sarah,Brooklyn,Clinton Hill,40.69215,-73.96692,Entire home/apt,126,10,6,2017-09-05,0.25,1,11,Mid-Range
21309053,"Modern Home, Amazing Location Rose room 1",148237535,Jermaine,Brooklyn,Canarsie,40.64126,-73.90953,Private room,80,3,1,2018-01-02,0.05,4,364,Mid-Range
22250584,Brooklyn Chateau,53693534,Guy,Brooklyn,Crown Heights,40.6756,-73.91465,Entire home/apt,100,5,0,,0.0,1,0,Mid-Range
25076765,Spacious Master Bedroom in Williamsburg,168180986,Evan,Brooklyn,Williamsburg,40.7191,-73.94408,Private room,100,3,8,2018-12-25,0.61,1,0,Mid-Range
12834748,A bay window on Brooklyn,10273704,Matt,Brooklyn,Fort Greene,40.68812,-73.97666,Private room,100,3,148,2019-06-22,3.83,2,42,Mid-Range
29738205,Beautiful Private Small Room with 2 Beds,72957132,Niko,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95499,Private room,63,2,13,2019-06-18,1.72,3,321,Budget
55959,Spacious Williamsburg Share w/ LOFT BED,168525,Gus,Brooklyn,Williamsburg,40.70979,-73.95162,Private room,69,4,82,2019-06-10,1.13,2,60,Budget
20898641,Cabin in Bushwick,19058010,Thomas,Brooklyn,Bushwick,40.69533,-73.9132,Entire home/apt,102,2,10,2018-05-04,0.47,1,0,Mid-Range
19177573,Private room in a beautiful apartment,61649734,Giulliana,Brooklyn,Bushwick,40.69019,-73.91384,Private room,51,1,194,2019-06-27,7.66,2,7,Budget
12071454,TRENDY Brooklyn room,48764969,Alina,Brooklyn,Bushwick,40.6826,-73.90411,Private room,40,6,28,2019-04-14,0.7,2,298,Budget
36352377,★Long-term★Discount★Sunny NYC Room Near Subway,270077888,Jane,Brooklyn,Bushwick,40.69266,-73.92589,Private room,47,30,0,,0.0,2,162,Budget
3010577,Old World Garden Apartment,550520,Kendall,Brooklyn,East Flatbush,40.65262,-73.94867,Entire home/apt,115,30,43,2019-07-01,0.7,1,78,Mid-Range
6356070,Ocean Hill - Beautiful 3 Bedroom,20320155,Alex & Family,Brooklyn,Bedford-Stuyvesant,40.68063,-73.91156,Entire home/apt,185,1,69,2019-06-16,1.4,1,309,Mid-Range
3895289,Unique room in historic Greenpoint,20156576,Glenn,Brooklyn,Greenpoint,40.72829,-73.95354,Private room,50,7,1,2014-08-28,0.02,1,0,Budget
14092239,Two bedroom apt in house with private entrance,84779589,Maba,Brooklyn,Crown Heights,40.67114,-73.93238,Entire home/apt,140,2,137,2019-07-02,3.82,3,234,Mid-Range
34036333,Flamingo Paradiso East,11418912,Gus,Brooklyn,Williamsburg,40.71239,-73.95037,Entire home/apt,100,3,7,2019-07-03,3.0,1,66,Mid-Range
36423944,Modern room in luxury apartment,271350187,Elena,Brooklyn,Greenpoint,40.71918,-73.94853,Private room,130,1,0,,0.0,3,360,Mid-Range
13156625,1 bdrm/large studio in a great location,49125175,George,Brooklyn,Prospect Heights,40.67539,-73.96865,Entire home/apt,99,3,6,2016-12-10,0.16,1,0,Mid-Range
28459635,Huge Brooklyn Bedroom,3771945,Lindsay,Brooklyn,Bedford-Stuyvesant,40.69585,-73.93335,Private room,50,2,3,2019-05-04,0.32,1,0,Budget
5297788,"Charming Room in Luxe New Home, near C/3 Subways",17462748,Steven,Brooklyn,Crown Heights,40.67411,-73.93843,Private room,68,5,115,2019-06-30,2.2,5,149,Budget
7514135,"1 Bedroom, Bushwick, Brooklyn",37407363,Patrick,Brooklyn,Bushwick,40.70192,-73.92928,Private room,45,1,7,2015-12-05,0.15,1,0,Budget
36115258,Sunlit Design Loft 2bdroom,271663737,Jesse,Brooklyn,Williamsburg,40.70612,-73.95549,Entire home/apt,99,1,0,,0.0,1,297,Mid-Range
6006837,Large private bdrm in S. Park Slope,6527023,Sehrish,Brooklyn,Sunset Park,40.66343,-73.99324,Private room,70,4,1,2015-05-13,0.02,1,0,Budget
8151536,Sunny Room in Williamsburg Brooklyn,24982391,Maythem,Brooklyn,Williamsburg,40.71248,-73.96379,Private room,90,1,5,2015-10-19,0.11,1,0,Mid-Range
25492095,Room for June-beginning of July!,144193172,Idil,Brooklyn,Crown Heights,40.67124,-73.93401,Private room,40,15,0,,0.0,1,0,Budget
20053839,Greenpoint Guesthouse with 2 Private Patios,142483517,Andy,Brooklyn,Greenpoint,40.72854,-73.95627,Entire home/apt,150,3,27,2019-06-13,1.22,1,25,Mid-Range
18519818,Sunny Bedroom in Prospect Park South,8821726,Marissa,Brooklyn,Flatbush,40.64909,-73.9648,Private room,40,2,12,2019-06-23,0.47,1,0,Budget
25616250,"Stylish, spacious, private 1BR apt in Ditmas Park",125396920,Adam,Brooklyn,Flatbush,40.64314,-73.95705,Entire home/apt,75,3,10,2019-01-03,0.84,1,0,Budget
36319154,Nice and large room to rent in a 2 beds apt,221179834,Uri,Brooklyn,Sheepshead Bay,40.60146,-73.94673,Private room,40,2,0,,0.0,1,89,Budget
11439208,1 bedroom in 2 bed-apt in the best of Brooklyn,9896078,Geraldine,Brooklyn,Williamsburg,40.71745,-73.9569,Private room,60,3,1,2017-01-03,0.03,1,0,Budget
4747068,Lovely Studio next to Park/Subway,24500940,Jesse,Brooklyn,Windsor Terrace,40.65131,-73.97405,Entire home/apt,100,5,24,2017-05-08,0.44,1,0,Mid-Range
